Sales_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount_Percent,Returned,Cost_Price,Unit_Price
SALE00374,2023-08-04,CUST043,PROD003,3,30,No,222.88,290.91
SALE00375,2024-11-26,CUST027,PROD001,5,0,No,131.87,151.33
SALE00376,2023-01-15,CUST032,PROD019,5,0,No,489.17,597.37
SALE00377,2023-06-06,CUST078,PROD046,1,20,No,186.57,240.37
SALE00378,2024-10-09,CUST121,PROD049,8,5,No,25.83,35.4
SALE00379,2023-09-18,CUST146,PROD022,5,15,No,31.27,38.0
SALE00380,2023-06-06,CUST156,PROD014,5,5,No,244.08,296.26
SALE00381,2023-02-16,CUST157,PROD049,9,0,No,25.83,38.46
SALE00382,2023-11-20,CUST016,PROD014,8,10,No,244.08,385.97
SALE00383,2024-11-15,CUST099,PROD044,1,0,No,122.4,154.45
SALE00384,2023-05-10,CUST047,PROD016,3,15,No,268.9,388.29
SALE00385,2024-02-15,CUST187,PROD033,7,10,No,198.26,243.67
SALE00386,2023-04-05,CUST031,PROD013,1,25,No,206.11,322.35
SALE00387,2024-09-18,CUST004,PROD038,1,15,Yes,203.32,292.06
SALE00388,2023-10-19,CUST165,PROD049,5,0,No,25.83,38.78
SALE00389,2023-10-10,CUST017,PROD012,9,20,No,126.38,142.14
SALE00390,2023-03-10,CUST039,PROD038,6,10,No,203.32,284.5
SALE00391,2024-10-21,CUST048,PROD039,2,15,No,62.31,84.98
SALE00392,2023-01-11,CUST174,PROD033,9,20,No,198.26,247.13
SALE00393,2023-09-11,CUST176,PROD033,6,10,No,198.26,244.1
SALE00394,2024-07-03,CUST039,PROD029,5,10,No,116.24,161.58
SALE00395,2023-05-14,CUST132,PROD005,5,10,Yes,208.55,303.07
SALE00396,2024-12-12,CUST030,PROD006,3,5,No,290.02,323.83
SALE00397,2023-01-23,CUST158,PROD031,6,0,No,497.96,689.03
SALE00398,2023-12-12,CUST022,PROD016,4,10,No,268.9,318.71
SALE00399,2023-10-29,CUST066,PROD031,2,0,No,497.96,582.7
SALE00400,2023-12-29,CUST108,PROD025,3,0,No,133.97,189.11
SALE00401,2024-01-31,CUST012,PROD048,9,0,No,232.09,291.37
SALE00402,2023-08-06,CUST036,PROD046,9,10,No,186.57,246.35
SALE00403,2023-05-21,CUST018,PROD033,6,5,No,198.26,253.77
SALE00404,2024-09-07,CUST090,PROD013,9,15,No,206.11,293.54
SALE00405,2023-07-29,CUST181,PROD010,4,5,No,374.66,500.19
SALE00406,2024-09-14,CUST199,PROD024,5,10,No,460.37,728.18
SALE00407,2024-09-07,CUST001,PROD010,6,5,No,374.66,478.14
SALE00408,2024-11-13,CUST127,PROD041,9,15,No,93.14,136.93
SALE00409,2024-04-04,CUST186,PROD031,5,5,No,497.96,611.82
SALE00410,2023-12-22,CUST090,PROD013,8,30,Yes,206.11,279.15
SALE00411,2023-11-20,CUST087,PROD003,1,25,No,222.88,306.75
SALE00412,2023-05-13,CUST090,PROD050,5,20,No,147.08,185.99
SALE00413,2023-05-07,CUST134,PROD034,1,25,No,371.18,495.86
SALE00414,2023-04-16,CUST070,PROD049,6,5,No,25.83,32.02
SALE00415,2024-08-26,CUST044,PROD028,7,10,No,91.45,100.87
SALE00416,2024-01-13,CUST200,PROD019,5,15,No,489.17,590.83
SALE00417,2023-02-20,CUST152,PROD023,1,15,No,463.08,671.48
SALE00418,2023-01-29,CUST086,PROD045,6,20,No,140.31,208.43
SALE00419,2024-04-06,CUST019,PROD032,5,15,No,351.49,435.88
SALE00420,2023-10-23,CUST101,PROD013,6,30,No,206.11,268.77
SALE00421,2023-10-24,CUST146,PROD033,7,5,No,198.26,221.79
SALE00422,2024-12-26,CUST095,PROD034,7,20,No,371.18,452.29
SALE00423,2024-02-11,CUST101,PROD033,2,15,No,198.26,295.33
SALE00424,2024-09-04,CUST030,PROD005,3,15,No,208.55,292.59
SALE00425,2024-02-09,CUST170,PROD003,6,5,No,222.88,268.1
SALE00426,2023-12-12,CUST033,PROD007,3,15,No,373.08,458.41
SALE00427,2024-09-13,CUST012,PROD024,2,25,No,460.37,694.42
SALE00428,2024-02-24,CUST118,PROD022,4,0,No,31.27,37.67
SALE00429,2023-07-01,CUST094,PROD045,5,10,No,140.31,177.78
SALE00430,2023-01-01,CUST155,PROD023,9,5,Yes,463.08,663.21
SALE00431,2024-07-20,CUST167,PROD030,3,30,No,154.3,213.02
SALE00432,2024-01-06,CUST137,PROD018,3,10,No,403.03,536.21
SALE00433,2024-10-22,CUST149,PROD032,6,0,No,351.49,544.76
SALE00434,2024-03-06,CUST076,PROD007,5,5,Yes,373.08,451.37
SALE00435,2023-11-05,CUST029,PROD033,6,15,No,198.26,291.58
SALE00436,2023-05-17,CUST161,PROD005,7,0,No,208.55,245.99
SALE00437,2023-07-21,CUST190,PROD049,3,10,No,25.83,36.37
SALE00438,2024-03-11,CUST117,PROD028,5,25,No,91.45,140.4
SALE00439,2023-11-09,CUST015,PROD008,8,20,No,385.93,512.88
SALE00440,2023-04-27,CUST002,PROD015,4,0,No,50.62,74.01
SALE00441,2024-10-27,CUST180,PROD004,2,30,No,134.3,202.82
SALE00442,2024-07-28,CUST117,PROD034,4,15,No,371.18,433.54
SALE00443,2023-09-01,CUST172,PROD005,2,0,No,208.55,303.01
SALE00444,2024-06-20,CUST182,PROD033,3,0,No,198.26,309.27
SALE00445,2024-08-24,CUST018,PROD005,4,0,No,208.55,289.51
SALE00446,2023-03-16,CUST003,PROD038,4,20,Yes,203.32,242.57
SALE00447,2024-01-21,CUST135,PROD034,9,0,No,371.18,431.86
SALE00448,2023-07-29,CUST171,PROD026,6,0,No,350.75,431.38
SALE00449,2024-04-19,CUST166,PROD001,9,15,No,131.87,151.88
SALE00450,2024-02-22,CUST165,PROD004,4,10,No,134.3,182.2
SALE00451,2023-12-13,CUST186,PROD039,9,15,No,62.31,70.71
SALE00452,2024-06-12,CUST161,PROD026,9,15,No,350.75,425.0
SALE00453,2024-10-01,CUST108,PROD033,6,0,No,198.26,261.69
SALE00454,2023-06-28,CUST187,PROD033,5,20,No,198.26,265.07
SALE00455,2023-07-01,CUST095,PROD008,3,0,No,385.93,533.63
SALE00456,2024-10-25,CUST122,PROD020,5,10,No,282.44,410.33
SALE00457,2023-01-25,CUST011,PROD016,3,10,No,268.9,302.14
SALE00458,2023-06-29,CUST068,PROD021,5,0,No,168.12,191.71
SALE00459,2024-12-10,CUST123,PROD045,5,30,No,140.31,158.61
SALE00460,2024-05-15,CUST196,PROD026,2,10,No,350.75,460.03
SALE00461,2023-06-10,CUST113,PROD023,9,0,No,463.08,519.08
SALE00462,2023-06-26,CUST098,PROD018,7,25,No,403.03,593.68
SALE00463,2023-10-12,CUST093,PROD031,6,10,No,497.96,603.28
SALE00464,2023-03-04,CUST022,PROD042,5,15,No,326.96,513.2
SALE00465,2024-10-23,CUST194,PROD012,4,10,No,126.38,169.75
SALE00466,2024-10-27,CUST172,PROD001,8,20,No,131.87,174.49
SALE00467,2023-06-05,CUST127,PROD042,2,0,No,326.96,487.26
SALE00468,2024-04-13,CUST134,PROD009,8,5,Yes,413.17,601.81
SALE00469,2023-02-18,CUST170,PROD003,1,10,No,222.88,312.85
SALE00470,2023-03-25,CUST025,PROD026,1,0,No,350.75,549.83
SALE00471,2023-12-27,CUST185,PROD009,3,15,No,413.17,541.72
SALE00472,2024-11-19,CUST085,PROD042,5,5,No,326.96,491.83
SALE00473,2023-05-28,CUST055,PROD016,6,5,No,268.9,346.89
SALE00474,2024-09-21,CUST144,PROD024,4,0,Yes,460.37,699.38
SALE00475,2023-12-08,CUST095,PROD050,7,15,No,147.08,180.87
SALE00476,2024-04-20,CUST142,PROD014,7,20,No,244.08,303.79
SALE00477,2023-03-04,CUST167,PROD003,2,5,No,222.88,320.71
SALE00478,2024-12-01,CUST156,PROD034,2,10,No,371.18,447.78
SALE00479,2023-12-26,CUST179,PROD033,2,0,No,198.26,240.8
SALE00480,2024-07-14,CUST119,PROD050,2,10,No,147.08,184.24
SALE00481,2023-11-23,CUST177,PROD024,9,0,No,460.37,662.69
SALE00482,2023-05-21,CUST009,PROD009,5,10,No,413.17,638.22
SALE00483,2023-08-03,CUST186,PROD013,8,10,No,206.11,296.24
SALE00484,2024-03-10,CUST173,PROD002,5,25,No,171.82,260.12
SALE00485,2024-12-23,CUST150,PROD007,5,5,No,373.08,511.78
SALE00486,2023-11-14,CUST160,PROD048,1,15,No,232.09,263.3
SALE00487,2023-02-01,CUST197,PROD021,6,10,No,168.12,193.38
SALE00488,2024-10-31,CUST197,PROD019,4,25,No,489.17,673.68
SALE00489,2023-10-12,CUST042,PROD025,3,5,No,133.97,169.32
SALE00490,2023-11-01,CUST053,PROD047,6,5,No,137.38,166.27
SALE00491,2024-03-04,CUST187,PROD022,2,20,No,31.27,41.69
SALE00492,2024-04-21,CUST074,PROD011,8,0,No,343.71,492.62
SALE00493,2023-10-13,CUST039,PROD033,1,0,No,198.26,256.25
SALE00494,2023-05-24,CUST122,PROD032,9,0,No,351.49,527.68
SALE00495,2024-02-28,CUST015,PROD021,8,20,No,168.12,247.01
SALE00496,2023-01-19,CUST199,PROD039,1,0,No,62.31,91.44
SALE00497,2023-01-18,CUST157,PROD020,9,20,No,282.44,449.81
SALE00498,2024-08-12,CUST123,PROD008,2,10,No,385.93,481.49
SALE00499,2024-01-06,CUST111,PROD042,3,0,Yes,326.96,465.06
SALE00500,2023-06-24,CUST131,PROD037,2,5,No,38.35,58.59
SALE00501,2023-07-13,CUST083,PROD009,8,0,No,413.17,574.21
SALE00502,2024-05-16,CUST010,PROD025,2,10,No,133.97,200.25
SALE00503,2023-04-23,CUST092,PROD025,2,15,No,133.97,175.13
SALE00504,2023-04-24,CUST029,PROD033,1,10,No,198.26,276.62
SALE00505,2023-08-10,CUST035,PROD002,7,0,No,171.82,193.78
SALE00506,2024-11-08,CUST006,PROD019,2,15,No,489.17,779.19
SALE00507,2024-10-05,CUST140,PROD046,5,20,No,186.57,279.86
SALE00508,2023-09-21,CUST111,PROD020,5,15,No,282.44,433.38
SALE00509,2023-02-24,CUST038,PROD042,3,20,No,326.96,473.16
SALE00510,2024-10-04,CUST077,PROD041,3,0,No,93.14,111.12
SALE00511,2024-04-02,CUST093,PROD042,3,20,No,326.96,364.73
SALE00512,2023-06-11,CUST147,PROD029,6,5,No,116.24,178.12
SALE00513,2024-01-15,CUST067,PROD006,4,0,No,290.02,376.49
SALE00514,2023-03-28,CUST136,PROD017,3,20,No,223.8,275.71
SALE00515,2023-02-24,CUST008,PROD025,2,25,No,133.97,184.99
SALE00516,2024-04-20,CUST122,PROD038,3,15,No,203.32,266.44
SALE00517,2023-06-27,CUST084,PROD004,4,0,No,134.3,191.49
SALE00518,2024-01-26,CUST175,PROD030,6,5,No,154.3,207.05
SALE00519,2023-12-15,CUST132,PROD020,4,10,No,282.44,409.15
SALE00520,2023-01-08,CUST179,PROD003,8,20,Yes,222.88,340.27
SALE00521,2023-11-09,CUST085,PROD023,3,0,No,463.08,554.67
SALE00522,2024-03-18,CUST195,PROD018,3,20,Yes,403.03,509.72
SALE00523,2023-11-24,CUST045,PROD026,3,5,No,350.75,462.43
SALE00524,2023-02-23,CUST136,PROD036,8,20,No,479.76,758.51
SALE00525,2023-08-27,CUST087,PROD008,4,25,Yes,385.93,495.02
SALE00526,2023-08-17,CUST016,PROD017,1,5,No,223.8,288.83
SALE00527,2024-08-01,CUST077,PROD031,2,5,No,497.96,710.46
SALE00528,2023-02-20,CUST195,PROD037,2,20,No,38.35,50.22
SALE00529,2024-08-31,CUST009,PROD045,3,10,No,140.31,221.07
SALE00530,2024-08-26,CUST060,PROD033,6,15,No,198.26,306.75
SALE00531,2023-09-21,CUST078,PROD027,8,10,No,46.96,63.71
SALE00532,2024-02-22,CUST077,PROD045,1,0,No,140.31,199.58
SALE00533,2023-04-06,CUST071,PROD004,9,20,No,134.3,151.63
SALE00534,2023-03-29,CUST015,PROD022,1,0,No,31.27,45.27
SALE00535,2023-03-19,CUST071,PROD026,2,25,No,350.75,509.85
SALE00536,2023-10-15,CUST102,PROD032,3,5,No,351.49,449.77
SALE00537,2023-04-30,CUST169,PROD024,7,15,No,460.37,556.97
SALE00538,2024-05-05,CUST022,PROD046,9,5,No,186.57,290.59
SALE00539,2024-03-27,CUST152,PROD035,3,5,No,458.47,602.13
SALE00540,2024-05-14,CUST113,PROD037,8,5,No,38.35,54.72
SALE00541,2023-06-14,CUST172,PROD032,9,15,No,351.49,392.5
SALE00542,2023-07-01,CUST001,PROD007,7,10,No,373.08,487.63
SALE00543,2024-04-13,CUST010,PROD033,4,20,No,198.26,299.1
SALE00544,2023-01-07,CUST110,PROD031,4,5,No,497.96,644.25
SALE00545,2023-11-26,CUST200,PROD012,4,15,No,126.38,177.13
SALE00546,2024-11-03,CUST184,PROD011,6,15,No,343.71,414.15
SALE00547,2023-05-31,CUST113,PROD024,4,0,No,460.37,602.28
SALE00548,2023-03-26,CUST050,PROD008,5,5,No,385.93,603.52
SALE00549,2023-05-27,CUST012,PROD032,9,10,No,351.49,486.19
SALE00550,2024-09-15,CUST089,PROD038,7,5,No,203.32,315.34
SALE00551,2024-01-16,CUST188,PROD022,8,5,No,31.27,48.5
SALE00552,2024-07-01,CUST154,PROD034,5,15,No,371.18,583.52
SALE00553,2023-10-12,CUST112,PROD019,5,0,No,489.17,757.09
SALE00554,2024-11-30,CUST078,PROD020,7,15,No,282.44,311.15
SALE00555,2023-03-23,CUST169,PROD014,8,25,No,244.08,382.48
SALE00556,2024-05-28,CUST164,PROD033,9,10,No,198.26,231.71
SALE00557,2024-12-09,CUST121,PROD010,2,10,No,374.66,419.61
SALE00558,2024-06-06,CUST023,PROD016,3,0,Yes,268.9,303.24
SALE00559,2024-01-21,CUST171,PROD004,2,20,Yes,134.3,171.16
SALE00560,2024-12-07,CUST134,PROD027,7,5,Yes,46.96,66.23
SALE00561,2024-04-15,CUST197,PROD028,2,10,No,91.45,118.99
SALE00562,2023-04-29,CUST171,PROD043,2,30,No,200.25,222.83
SALE00563,2024-01-31,CUST025,PROD016,2,10,No,268.9,359.85
SALE00564,2024-06-15,CUST018,PROD033,4,15,No,198.26,261.91
SALE00565,2023-09-18,CUST190,PROD048,1,5,No,232.09,343.13
SALE00566,2023-09-13,CUST141,PROD019,2,0,No,489.17,606.48
SALE00567,2023-08-14,CUST043,PROD021,3,15,No,168.12,203.22
SALE00568,2023-02-22,CUST078,PROD022,7,0,No,31.27,38.4
SALE00569,2024-05-14,CUST028,PROD009,1,15,No,413.17,517.24
SALE00570,2024-05-20,CUST146,PROD009,6,0,Yes,413.17,578.27
SALE00571,2023-12-30,CUST059,PROD009,3,20,No,413.17,551.9
SALE00572,2023-10-07,CUST188,PROD027,3,0,No,46.96,59.57
SALE00573,2024-08-15,CUST063,PROD017,4,10,No,223.8,288.07
SALE00574,2024-12-14,CUST185,PROD044,4,10,No,122.4,157.34
SALE00575,2023-06-07,CUST092,PROD045,7,10,No,140.31,222.56
SALE00576,2024-09-23,CUST179,PROD008,3,5,No,385.93,469.48
SALE00577,2023-02-28,CUST056,PROD016,8,10,Yes,268.9,405.78
SALE00578,2024-12-27,CUST155,PROD018,8,5,No,403.03,586.05
SALE00579,2023-05-08,CUST160,PROD033,7,5,No,198.26,218.64
SALE00580,2024-12-21,CUST111,PROD001,2,5,No,131.87,210.54
SALE00581,2023-04-25,CUST137,PROD012,5,10,No,126.38,186.82
SALE00582,2023-07-28,CUST068,PROD006,6,0,No,290.02,417.98
SALE00583,2024-06-09,CUST046,PROD041,4,30,No,93.14,121.33
SALE00584,2024-06-04,CUST067,PROD005,5,10,No,208.55,287.3
SALE00585,2024-07-05,CUST154,PROD016,9,0,No,268.9,329.84
SALE00586,2023-08-25,CUST136,PROD018,7,10,No,403.03,450.48
SALE00587,2023-10-08,CUST006,PROD049,2,20,No,25.83,39.21
SALE00588,2023-12-25,CUST024,PROD018,1,0,No,403.03,623.99
SALE00589,2023-07-20,CUST176,PROD001,2,15,No,131.87,155.77
SALE00590,2023-10-05,CUST094,PROD019,3,10,No,489.17,730.59
SALE00591,2023-08-23,CUST173,PROD008,2,0,No,385.93,567.54
SALE00592,2024-05-08,CUST013,PROD003,3,20,No,222.88,265.05
SALE00593,2023-01-04,CUST197,PROD025,9,5,No,133.97,175.62
SALE00594,2024-10-27,CUST025,PROD005,4,5,Yes,208.55,273.49
SALE00595,2024-03-17,CUST148,PROD040,9,20,No,174.47,258.21
SALE00596,2023-01-29,CUST118,PROD019,3,10,No,489.17,742.97
SALE00597,2023-04-19,CUST082,PROD018,1,20,No,403.03,462.43
SALE00598,2024-09-01,CUST111,PROD050,5,10,No,147.08,203.19
SALE00599,2024-12-27,CUST082,PROD031,2,15,No,497.96,737.42
SALE00600,2023-03-16,CUST066,PROD033,4,20,No,198.26,296.02
SALE00601,2023-05-26,CUST045,PROD047,2,0,No,137.38,161.28
SALE00602,2023-05-08,CUST114,PROD018,2,15,No,403.03,549.23
SALE00603,2023-02-11,CUST175,PROD039,3,10,No,62.31,95.26
SALE00604,2023-12-22,CUST063,PROD016,5,0,Yes,268.9,338.61
SALE00605,2023-02-10,CUST076,PROD016,4,10,No,268.9,352.95
SALE00606,2023-02-03,CUST114,PROD047,2,0,No,137.38,206.37
SALE00607,2023-01-17,CUST111,PROD038,2,15,No,203.32,232.73
SALE00608,2024-11-07,CUST183,PROD041,6,10,No,93.14,142.48
SALE00609,2023-06-02,CUST147,PROD007,7,30,No,373.08,468.43
SALE00610,2024-01-13,CUST035,PROD014,6,0,No,244.08,268.66
SALE00611,2024-08-10,CUST053,PROD043,7,10,No,200.25,243.72
SALE00612,2024-08-21,CUST026,PROD048,1,0,Yes,232.09,265.69
SALE00613,2024-09-20,CUST014,PROD025,6,10,No,133.97,153.56
SALE00614,2023-12-08,CUST118,PROD032,3,15,No,351.49,508.4
SALE00615,2023-01-27,CUST045,PROD038,1,15,No,203.32,245.4
SALE00616,2023-10-14,CUST172,PROD022,8,20,No,31.27,49.01
SALE00617,2024-10-07,CUST193,PROD016,4,20,No,268.9,365.23
SALE00618,2024-12-31,CUST051,PROD029,8,0,No,116.24,154.6
SALE00619,2023-06-17,CUST171,PROD016,4,5,No,268.9,354.18
SALE00620,2024-09-01,CUST119,PROD012,4,15,No,126.38,182.78
SALE00621,2023-09-25,CUST151,PROD017,4,10,No,223.8,296.79
SALE00622,2024-03-30,CUST184,PROD037,6,0,Yes,38.35,44.65
SALE00623,2024-11-15,CUST019,PROD027,9,10,Yes,46.96,72.32
SALE00624,2024-02-05,CUST082,PROD025,5,5,No,133.97,176.06
SALE00625,2024-04-20,CUST076,PROD013,8,5,No,206.11,234.35
SALE00626,2024-12-02,CUST183,PROD008,8,20,No,385.93,526.67
SALE00627,2024-09-25,CUST092,PROD005,4,5,No,208.55,296.91
SALE00628,2024-07-11,CUST188,PROD012,9,0,Yes,126.38,156.43
SALE00629,2024-07-29,CUST187,PROD041,9,0,No,93.14,139.73
SALE00630,2023-05-10,CUST033,PROD003,5,20,No,222.88,319.81
SALE00631,2023-12-29,CUST147,PROD035,6,30,No,458.47,653.4
SALE00632,2024-12-05,CUST028,PROD033,5,15,No,198.26,259.8
SALE00633,2024-11-23,CUST123,PROD022,3,5,Yes,31.27,49.44
SALE00634,2023-10-19,CUST180,PROD050,8,25,No,147.08,181.95
SALE00635,2024-01-06,CUST126,PROD044,9,15,No,122.4,170.0
SALE00636,2023-01-29,CUST177,PROD009,4,20,No,413.17,518.33
SALE00637,2023-05-29,CUST037,PROD041,9,15,No,93.14,137.14
SALE00638,2023-10-23,CUST154,PROD018,9,5,No,403.03,452.96
SALE00639,2023-01-11,CUST099,PROD050,7,10,No,147.08,165.16
SALE00640,2024-05-26,CUST098,PROD029,8,0,No,116.24,174.99
SALE00641,2024-11-06,CUST127,PROD039,3,5,No,62.31,82.07
SALE00642,2023-04-23,CUST168,PROD027,5,15,No,46.96,59.67
SALE00643,2023-07-06,CUST080,PROD036,3,20,No,479.76,673.47
SALE00644,2023-08-15,CUST038,PROD045,7,15,No,140.31,203.58
SALE00645,2023-11-06,CUST077,PROD017,6,10,No,223.8,268.69
SALE00646,2023-04-08,CUST126,PROD034,3,0,No,371.18,442.71
SALE00647,2023-02-24,CUST087,PROD046,9,0,No,186.57,294.61
SALE00648,2024-09-14,CUST054,PROD003,1,5,No,222.88,310.88
SALE00649,2024-10-25,CUST150,PROD005,3,10,No,208.55,270.08
SALE00650,2024-02-10,CUST016,PROD014,7,10,No,244.08,366.3
SALE00651,2023-03-10,CUST028,PROD003,3,0,No,222.88,303.69
SALE00652,2023-11-08,CUST163,PROD023,3,30,No,463.08,565.34
SALE00653,2023-10-16,CUST188,PROD039,2,5,No,62.31,74.98
SALE00654,2024-07-01,CUST173,PROD030,9,20,No,154.3,200.35
SALE00655,2023-05-28,CUST046,PROD050,4,10,No,147.08,225.02
SALE00656,2024-04-11,CUST072,PROD045,6,0,No,140.31,158.65
SALE00657,2023-09-01,CUST183,PROD023,2,15,No,463.08,559.99
SALE00658,2024-05-05,CUST085,PROD027,9,15,No,46.96,72.63
SALE00659,2024-05-21,CUST026,PROD010,7,10,No,374.66,434.93
SALE00660,2023-12-31,CUST085,PROD025,5,10,No,133.97,189.54
SALE00661,2024-04-26,CUST153,PROD013,7,0,No,206.11,248.72
SALE00662,2023-07-20,CUST065,PROD016,4,15,No,268.9,377.25
SALE00663,2023-06-03,CUST134,PROD041,7,25,No,93.14,120.3
SALE00664,2024-03-25,CUST151,PROD034,2,0,No,371.18,427.17
SALE00665,2024-05-15,CUST115,PROD037,7,5,No,38.35,53.35
SALE00666,2023-03-14,CUST064,PROD022,4,25,No,31.27,45.08
SALE00667,2024-12-13,CUST087,PROD017,4,5,Yes,223.8,322.3
SALE00668,2023-10-23,CUST171,PROD023,1,15,No,463.08,656.89
SALE00669,2023-01-17,CUST107,PROD036,3,10,Yes,479.76,647.73
SALE00670,2024-10-02,CUST151,PROD049,5,10,No,25.83,35.12
SALE00671,2023-08-05,CUST096,PROD009,5,5,No,413.17,585.8
SALE00672,2023-03-02,CUST158,PROD002,2,5,Yes,171.82,248.3
SALE00673,2024-09-07,CUST077,PROD032,4,0,No,351.49,501.73
SALE00674,2023-02-11,CUST146,PROD050,1,15,Yes,147.08,204.95
SALE00675,2023-01-25,CUST087,PROD022,9,15,No,31.27,36.83
SALE00676,2023-02-08,CUST149,PROD043,1,15,No,200.25,241.36
SALE00677,2023-05-11,CUST057,PROD013,6,10,No,206.11,253.54
SALE00678,2024-05-12,CUST103,PROD008,7,0,Yes,385.93,601.99
SALE00679,2023-08-17,CUST151,PROD001,3,0,No,131.87,195.13
SALE00680,2023-04-18,CUST091,PROD017,1,20,No,223.8,308.05
SALE00681,2023-06-21,CUST045,PROD012,7,10,No,126.38,154.95
SALE00682,2024-03-10,CUST172,PROD004,3,5,No,134.3,155.18
SALE00683,2024-04-22,CUST088,PROD013,6,0,Yes,206.11,319.34
SALE00684,2023-04-12,CUST115,PROD031,6,0,No,497.96,770.01
SALE00685,2024-06-07,CUST047,PROD041,4,5,No,93.14,107.61
SALE00686,2023-10-02,CUST168,PROD007,6,20,No,373.08,559.1
SALE00687,2024-09-04,CUST179,PROD023,4,25,No,463.08,612.8
SALE00688,2023-02-13,CUST170,PROD024,8,20,No,460.37,580.98
SALE00689,2023-01-17,CUST135,PROD005,9,25,No,208.55,306.48
SALE00690,2023-11-26,CUST050,PROD005,2,25,No,208.55,293.46
SALE00691,2024-07-22,CUST176,PROD017,7,10,No,223.8,333.47
SALE00692,2024-05-11,CUST084,PROD030,9,0,Yes,154.3,175.46
SALE00693,2023-01-12,CUST091,PROD009,9,15,No,413.17,520.3
SALE00694,2023-11-14,CUST134,PROD006,5,0,No,290.02,365.33
SALE00695,2024-08-14,CUST091,PROD025,1,5,No,133.97,169.46
SALE00696,2023-08-04,CUST137,PROD019,6,0,No,489.17,660.99
SALE00697,2023-12-05,CUST109,PROD016,8,10,No,268.9,333.84
SALE00698,2024-10-22,CUST057,PROD021,1,5,No,168.12,222.29
SALE00699,2023-03-22,CUST031,PROD002,2,0,No,171.82,220.6
SALE00700,2024-12-27,CUST021,PROD010,1,10,No,374.66,549.87
SALE00701,2024-04-29,CUST090,PROD016,5,20,No,268.9,376.93
SALE00702,2024-01-09,CUST040,PROD037,2,10,No,38.35,54.72
SALE00703,2024-12-10,CUST112,PROD015,4,20,Yes,50.62,61.01
SALE00704,2023-07-19,CUST045,PROD013,1,0,No,206.11,260.27
SALE00705,2024-06-20,CUST077,PROD013,7,0,No,206.11,228.9
SALE00706,2024-04-10,CUST177,PROD032,8,10,No,351.49,405.69
SALE00707,2023-03-30,CUST087,PROD045,5,10,No,140.31,172.94
SALE00708,2023-09-25,CUST148,PROD047,2,15,No,137.38,155.61
SALE00709,2024-10-16,CUST101,PROD046,8,15,No,186.57,261.44
SALE00710,2024-07-24,CUST117,PROD008,1,15,No,385.93,617.13
SALE00711,2024-05-03,CUST092,PROD043,7,25,No,200.25,230.37
SALE00712,2024-06-21,CUST145,PROD018,1,5,No,403.03,608.82
SALE00713,2023-02-16,CUST028,PROD036,6,0,No,479.76,556.24
SALE00714,2023-10-15,CUST169,PROD026,6,10,No,350.75,503.31
SALE00715,2023-01-16,CUST194,PROD010,5,0,No,374.66,532.61
SALE00716,2024-12-11,CUST025,PROD031,2,5,No,497.96,772.51
SALE00717,2024-02-05,CUST058,PROD033,2,0,No,198.26,229.38
SALE00718,2023-03-27,CUST041,PROD029,9,5,No,116.24,146.2
SALE00719,2023-09-07,CUST134,PROD005,5,0,No,208.55,238.87
SALE00720,2024-01-26,CUST075,PROD013,5,0,No,206.11,268.7
SALE00721,2023-12-01,CUST038,PROD001,7,15,No,131.87,205.16
SALE00722,2024-09-20,CUST134,PROD023,6,10,No,463.08,690.34
SALE00723,2024-06-02,CUST173,PROD040,2,15,No,174.47,254.98
SALE00724,2023-05-17,CUST075,PROD003,1,15,No,222.88,304.57
SALE00725,2024-11-18,CUST142,PROD003,5,0,Yes,222.88,343.62
SALE00726,2024-05-12,CUST066,PROD007,4,5,No,373.08,494.23
SALE00727,2024-12-27,CUST168,PROD036,3,0,No,479.76,563.64
SALE00728,2024-04-21,CUST003,PROD035,2,20,No,458.47,696.32
SALE00729,2024-08-16,CUST117,PROD015,2,15,No,50.62,62.76
SALE00730,2023-08-11,CUST099,PROD040,4,0,No,174.47,196.6
SALE00731,2024-01-07,CUST152,PROD003,2,5,No,222.88,259.21
SALE00732,2024-02-06,CUST019,PROD029,4,30,No,116.24,163.26
SALE00733,2024-03-18,CUST146,PROD030,3,10,No,154.3,216.57
SALE00734,2024-05-04,CUST192,PROD039,9,20,No,62.31,76.65
SALE00735,2024-09-06,CUST116,PROD018,7,5,No,403.03,589.87
SALE00736,2023-09-30,CUST125,PROD011,3,0,No,343.71,511.03
SALE00737,2024-06-09,CUST088,PROD043,8,15,Yes,200.25,312.44
SALE00738,2023-06-08,CUST035,PROD049,9,15,No,25.83,35.97
SALE00739,2023-06-01,CUST190,PROD038,7,15,No,203.32,302.89
SALE00740,2024-09-11,CUST001,PROD040,6,10,No,174.47,257.61
SALE00741,2023-07-07,CUST153,PROD001,4,10,No,131.87,162.06
SALE00742,2023-04-08,CUST173,PROD029,5,15,No,116.24,145.89
SALE00743,2023-05-11,CUST177,PROD010,8,5,No,374.66,501.76
SALE00744,2023-06-20,CUST126,PROD028,3,5,No,91.45,101.47
SALE00745,2023-07-02,CUST089,PROD031,2,20,No,497.96,621.8
SALE00746,2023-12-30,CUST144,PROD019,3,5,No,489.17,653.99
SALE00747,2023-02-08,CUST147,PROD003,7,10,No,222.88,257.21
SALE00748,2024-06-10,CUST151,PROD036,8,15,No,479.76,558.03
